"deciderID","occasionID","choice","price_A","time_A","change_A","comfort_A","price_B","time_B","change_B","comfort_B"
60,11,"B",52.88904,2.41666666666667,0,1,52.88904,1.83333333333333,1,0
60,12,"A",70.51872,2.41666666666667,1,1,88.1484,1.83333333333333,0,1
60,13,"A",70.51872,1.83333333333333,1,1,70.51872,2.08333333333333,0,0
60,14,"B",52.88904,2.41666666666667,0,1,52.88904,2.08333333333333,1,1
61,1,"A",74.92614,1.41666666666667,0,0,84.2919075,1.75,0,1
61,2,"A",84.2919075,1.41666666666667,0,1,74.92614,1.58333333333333,0,1
61,3,"A",74.92614,1.58333333333333,0,1,93.657675,1.41666666666667,0,1
61,4,"A",84.2919075,1.75,0,1,93.657675,1.58333333333333,0,1
61,5,"B",93.657675,1.75,0,0,74.92614,1.75,0,1
61,6,"B",93.657675,1.75,0,0,93.657675,1.41666666666667,0,1
61,7,"A",84.2919075,1.75,0,1,93.657675,1.41666666666667,0,1
61,8,"B",84.2919075,1.58333333333333,0,0,84.2919075,1.41666666666667,0,1
61,9,"A",74.92614,1.75,0,1,84.2919075,1.58333333333333,0,0
61,10,"B",93.657675,1.75,0,0,93.657675,1.58333333333333,0,1
62,1,"B",49.583475,1.66666666666667,0,2,41.3195625,1.66666666666667,0,1
62,2,"A",41.3195625,1.66666666666667,0,1,33.05565,1.66666666666667,1,1
62,3,"B",41.3195625,1.83333333333333,1,2,49.583475,1.83333333333333,0,1
62,4,"A",49.583475,2,1,1,41.3195625,1.83333333333333,1,2
62,5,"B",33.05565,2,0,2,33.05565,1.66666666666667,1,1
62,6,"B",33.05565,2,0,2,49.583475,1.83333333333333,0,1
62,7,"B",33.05565,1.66666666666667,1,1,33.05565,1.83333333333333,0,1
62,8,"A",33.05565,1.83333333333333,0,1,41.3195625,1.66666666666667,0,1
62,9,"B",49.583475,1.66666666666667,0,2,49.583475,1.83333333333333,0,1
62,10,"A",33.05565,2,0,2,41.3195625,1.83333333333333,1,2
62,11,"A",49.583475,2,1,1,49.583475,1.66666666666667,0,2
62,12,"A",49.583475,2,1,1,33.05565,2,0,2
62,13,"B",33.05565,2,0,2,49.583475,1.66666666666667,0,2
62,14,"A",33.05565,1.66666666666667,1,1,49.583475,1.83333333333333,0,1
62,15,"A",33.05565,1.66666666666667,1,1,41.3195625,2,0,1
63,1,"A",78.672447,1.7,0,1,92.55582,1.95,0,1
63,2,"B",92.55582,1.7,1,0,64.789074,1.7,1,1
63,3,"A",64.789074,1.7,1,1,78.672447,1.95,1,0
63,4,"B",78.672447,1.7,0,1,64.789074,2.28333333333333,0,0
63,5,"B",78.672447,1.95,1,0,64.789074,1.95,1,1
63,6,"B",92.55582,1.95,0,1,64.789074,1.7,1,1
63,7,"A",64.789074,1.95,1,1,92.55582,1.95,0,1
63,8,"A",78.672447,1.7,0,1,92.55582,1.7,1,0
63,9,"B",92.55582,1.95,0,1,78.672447,2.28333333333333,1,1
63,10,"A",78.672447,2.28333333333333,1,1,92.55582,1.7,1,0
63,11,"B",78.672447,1.7,0,1,64.789074,1.95,1,1
63,12,"A",64.789074,2.28333333333333,0,0,64.789074,1.95,1,1
63,13,"A",64.789074,2.28333333333333,0,0,64.789074,1.7,1,1
63,14,"A",92.55582,1.7,1,0,92.55582,1.95,0,1
63,15,"B",78.672447,1.7,0,1,78.672447,1.95,1,0
64,1,"B",37.022328,2.21666666666667,1,1,31.733424,1.96666666666667,1,1
64,2,"A",31.733424,2.46666666666667,1,1,37.022328,1.96666666666667,1,2
64,3,"B",31.733424,1.96666666666667,1,1,26.44452,2.21666666666667,1,1
64,4,"A",26.44452,1.96666666666667,2,1,37.022328,1.96666666666667,1,2
64,5,"B",26.44452,2.46666666666667,1,2,31.733424,1.96666666666667,1,1
64,6,"A",26.44452,1.96666666666667,2,1,37.022328,2.21666666666667,1,1
64,7,"B",26.44452,2.46666666666667,1,2,37.022328,2.46666666666667,2,1
64,8,"A",26.44452,2.46666666666667,1,2,37.022328,1.96666666666667,1,2
64,9,"B",31.733424,2.46666666666667,1,1,26.44452,1.96666666666667,2,1
64,10,"B",31.733424,1.96666666666667,1,1,26.44452,1.96666666666667,2,1
64,11,"A",37.022328,2.46666666666667,2,1,31.733424,2.21666666666667,2,2
64,12,"A",26.44452,2.46666666666667,1,2,31.733424,2.21666666666667,2,2
64,13,"A",31.733424,2.21666666666667,2,2,37.022328,1.96666666666667,1,2
64,14,"B",37.022328,2.21666666666667,1,1,31.733424,2.46666666666667,1,1
64,15,"A",26.44452,1.96666666666667,2,1,26.44452,2.21666666666667,1,1
65,1,"A",58.177944,1.5,0,1,58.177944,1.66666666666667,0,1
65,2,"A",58.177944,1.5,0,1,72.72243,1.5,0,0
65,3,"B",65.450187,1.66666666666667,0,0,58.177944,1.91666666666667,0,0
65,4,"A",65.450187,1.66666666666667,0,0,58.177944,1.66666666666667,0,1
65,5,"A",65.450187,1.66666666666667,0,0,72.72243,1.5,0,0
65,6,"A",65.450187,1.91666666666667,0,1,72.72243,1.5,0,0
65,7,"B",65.450187,1.66666666666667,0,0,58.177944,1.5,0,1
65,8,"A",65.450187,1.5,0,1,58.177944,1.91666666666667,0,0
66,1,"B",103.6845555,2.63333333333333,0,2,91.7845215,2.63333333333333,0,1
66,2,"B",103.6845555,2.63333333333333,0,2,103.6845555,2.8,1,1
66,3,"A",103.6845555,2.8,1,1,91.7845215,2.96666666666667,1,2
66,4,"B",103.6845555,2.96666666666667,0,1,79.774302,2.63333333333333,1,1
66,5,"A",79.774302,2.63333333333333,1,1,79.774302,2.96666666666667,0,1
66,6,"A",91.7845215,2.63333333333333,0,1,79.774302,2.63333333333333,1,1
66,7,"A",91.7845215,2.8,0,1,79.774302,2.63333333333333,1,1
66,8,"A",103.6845555,2.63333333333333,0,2,91.7845215,2.96666666666667,1,2
66,9,"A",79.774302,2.96666666666667,0,1,103.6845555,2.63333333333333,0,2
66,10,"B",79.774302,2.8,0,2,91.7845215,2.8,0,1
66,11,"A",79.774302,2.96666666666667,0,1,79.774302,2.8,0,2
66,12,"A",103.6845555,2.96666666666667,0,1,103.6845555,2.63333333333333,0,2
66,13,"A",79.774302,2.96666666666667,0,1,103.6845555,2.8,1,1
66,14,"A",79.774302,2.8,0,2,103.6845555,2.63333333333333,0,2
66,15,"B",79.774302,2.8,0,2,103.6845555,2.8,1,1
66,16,"A",103.6845555,2.96666666666667,0,1,79.774302,2.8,0,2
66,17,"A",103.6845555,2.96666666666667,0,1,103.6845555,2.8,1,1
67,1,"B",60.602025,2.25,1,1,60.602025,2.08333333333333,0,1
67,2,"B",60.602025,1.83333333333333,0,2,48.48162,2.08333333333333,0,1
67,3,"A",60.602025,2.08333333333333,0,1,60.602025,1.83333333333333,0,2
67,4,"A",48.48162,1.83333333333333,1,1,72.72243,2.25,0,1
67,5,"A",60.602025,2.08333333333333,0,1,72.72243,1.83333333333333,0,1
67,6,"A",48.48162,1.83333333333333,1,1,60.602025,1.83333333333333,0,2
67,7,"B",72.72243,2.08333333333333,1,2,48.48162,2.25,0,2
67,8,"B",72.72243,2.08333333333333,1,2,60.602025,2.25,1,1
67,9,"A",48.48162,2.25,0,2,72.72243,2.25,0,1
67,10,"A",60.602025,2.25,1,1,48.48162,2.25,0,2
67,11,"A",60.602025,2.25,1,1,72.72243,1.83333333333333,0,1
67,12,"B",60.602025,1.83333333333333,0,2,48.48162,2.25,0,2
67,13,"A",72.72243,1.83333333333333,0,1,60.602025,1.83333333333333,0,2
67,14,"B",48.48162,2.08333333333333,0,1,48.48162,1.83333333333333,1,1
67,15,"B",60.602025,1.83333333333333,0,2,72.72243,2.25,0,1
67,16,"B",48.48162,2.25,0,2,72.72243,1.83333333333333,0,1
68,1,"B",77.12985,1.91666666666667,1,1,61.70388,1.5,0,1
68,2,"B",77.12985,1.66666666666667,0,1,77.12985,1.5,1,0
68,3,"B",77.12985,1.66666666666667,0,1,46.27791,1.66666666666667,1,1
68,4,"B",77.12985,1.66666666666667,0,1,61.70388,1.66666666666667,1,0
68,5,"B",77.12985,1.66666666666667,0,1,46.27791,1.91666666666667,0,0
68,6,"A",46.27791,1.91666666666667,0,0,77.12985,1.5,1,0
68,7,"B",77.12985,1.5,1,0,46.27791,1.5,1,1
68,8,"B",61.70388,1.66666666666667,1,0,46.27791,1.91666666666667,0,0
68,9,"B",61.70388,1.5,0,1,46.27791,1.91666666666667,0,0
68,10,"A",61.70388,1.66666666666667,1,0,77.12985,1.5,1,0
68,11,"A",46.27791,1.91666666666667,0,0,46.27791,1.5,1,1
68,12,"B",77.12985,1.5,1,0,61.70388,1.91666666666667,1,1
68,13,"B",61.70388,1.5,0,1,46.27791,1.66666666666667,1,1
68,14,"A",46.27791,1.66666666666667,1,1,61.70388,1.66666666666667,1,0
68,15,"A",61.70388,1.66666666666667,1,0,61.70388,1.5,0,1
69,1,"B",54.3214515,2.83333333333333,1,0,44.735313,2.5,0,0
69,2,"B",63.90759,2.5,1,1,44.735313,2.83333333333333,1,1
69,3,"B",44.735313,2.83333333333333,1,1,54.3214515,2.25,0,1
69,4,"A",54.3214515,2.83333333333333,1,0,44.735313,2.25,1,1
69,5,"B",54.3214515,2.83333333333333,1,0,63.90759,2.25,1,0
69,6,"A",44.735313,2.5,0,0,63.90759,2.25,1,0
69,7,"B",44.735313,2.83333333333333,1,1,54.3214515,2.5,1,1
69,8,"B",63.90759,2.83333333333333,0,1,44.735313,2.25,1,1
69,9,"A",63.90759,2.25,1,0,54.3214515,2.25,0,1
69,10,"A",63.90759,2.5,1,1,63.90759,2.83333333333333,0,1
69,11,"A",54.3214515,2.83333333333333,1,0,54.3214515,2.25,0,1
69,12,"B",54.3214515,2.25,0,1,44.735313,2.25,1,1
70,1,"B",94.539159,2.25,1,2,83.6307945,2,1,1
70,2,"B",72.72243,2,1,2,83.6307945,2,1,1
70,3,"B",83.6307945,2.25,1,1,72.72243,2.25,2,1
70,4,"A",94.539159,2,2,1,83.6307945,2.41666666666667,2,2
70,5,"B",72.72243,2,1,2,72.72243,2.25,2,1
70,6,"A",83.6307945,2,1,1,72.72243,2.25,2,1
70,7,"B",94.539159,2,2,1,83.6307945,2.25,1,1
70,8,"B",72.72243,2,1,2,72.72243,2.41666666666667,1,1
70,9,"A",72.72243,2.41666666666667,1,1,94.539159,2,2,1
70,10,"B",94.539159,2.25,1,2,83.6307945,2.41666666666667,2,2
70,11,"B",83.6307945,2.41666666666667,2,2,94.539159,2.41666666666667,1,1
70,12,"B",72.72243,2.25,2,1,72.72243,2.41666666666667,1,1
70,13,"B",72.72243,2,1,2,83.6307945,2.25,1,1
70,14,"B",72.72243,2.41666666666667,1,1,83.6307945,2,1,1
70,15,"A",72.72243,2,1,2,94.539159,2,2,1
70,16,"B",94.539159,2.41666666666667,1,1,94.539159,2,2,1
71,1,"B",100.268805,2.16666666666667,0,1,88.6993275,2,0,1
71,2,"A",88.6993275,2.33333333333333,0,1,100.268805,2,0,2
71,3,"B",88.6993275,2.16666666666667,1,2,77.12985,2.33333333333333,0,2
71,4,"B",100.268805,2.16666666666667,0,1,77.12985,2.33333333333333,0,2
71,5,"A",77.12985,2,1,1,77.12985,2.33333333333333,0,2
71,6,"B",100.268805,2.16666666666667,0,1,88.6993275,2.33333333333333,0,1
71,7,"A",88.6993275,2.16666666666667,1,2,100.268805,2.33333333333333,1,1
71,8,"B",100.268805,2,0,2,77.12985,2.33333333333333,0,2
71,9,"A",88.6993275,2.33333333333333,0,1,88.6993275,2.16666666666667,1,2
71,10,"A",88.6993275,2.16666666666667,1,2,100.268805,2.16666666666667,0,1
71,11,"B",88.6993275,2.33333333333333,0,1,77.12985,2.33333333333333,0,2
71,12,"B",100.268805,2,0,2,100.268805,2.16666666666667,0,1
71,13,"B",88.6993275,2,0,1,77.12985,2.33333333333333,0,2
71,14,"B",77.12985,2,1,1,77.12985,2.16666666666667,0,1
71,15,"B",100.268805,2,0,2,100.268805,2.33333333333333,1,1
72,1,"A",39.66678,1.58333333333333,0,1,52.88904,1.75,0,1
72,2,"B",39.66678,1.75,0,1,66.1113,1.75,0,0
72,3,"B",52.88904,1.41666666666667,0,1,39.66678,1.58333333333333,0,1
72,4,"A",39.66678,1.75,0,1,66.1113,1.41666666666667,0,1
72,5,"B",39.66678,1.58333333333333,0,1,52.88904,1.58333333333333,0,0
72,6,"B",66.1113,1.58333333333333,0,1,52.88904,1.75,0,1
72,7,"A",52.88904,1.41666666666667,0,1,39.66678,1.75,0,1
72,8,"A",39.66678,1.58333333333333,0,1,66.1113,1.75,0,0
72,9,"A",52.88904,1.41666666666667,0,1,66.1113,1.75,0,0
72,10,"A",52.88904,1.75,0,1,66.1113,1.41666666666667,0,1
73,1,"A",66.1113,2.5,0,1,88.1484,2.5,0,1
73,2,"B",88.1484,2.75,0,0,66.1113,2.75,0,1
73,3,"B",66.1113,2.33333333333333,0,0,44.0742,2.33333333333333,0,1
73,4,"B",44.0742,2.75,0,1,88.1484,2.33333333333333,0,1
73,5,"B",88.1484,2.5,0,1,66.1113,2.75,0,1
73,6,"A",44.0742,2.5,0,0,66.1113,2.33333333333333,0,0
73,7,"B",44.0742,2.33333333333333,0,1,44.0742,2.5,0,0
73,8,"A",66.1113,2.5,0,1,88.1484,2.33333333333333,0,1
73,9,"B",88.1484,2.5,0,1,88.1484,2.75,0,0
74,1,"B",66.1113,1.83333333333333,1,1,49.583475,1.83333333333333,0,1
74,2,"B",66.1113,2.41666666666667,0,0,66.1113,1.83333333333333,1,1
74,3,"B",82.639125,2.08333333333333,0,1,66.1113,2.41666666666667,0,0
74,4,"B",66.1113,2.08333333333333,1,1,66.1113,2.41666666666667,0,0
74,5,"B",82.639125,1.83333333333333,1,0,66.1113,1.83333333333333,1,1
74,6,"B",49.583475,2.41666666666667,1,1,82.639125,1.83333333333333,1,0
74,7,"B",82.639125,1.83333333333333,1,0,66.1113,2.41666666666667,0,0
74,8,"A",49.583475,2.08333333333333,1,0,82.639125,2.08333333333333,0,1
74,9,"A",66.1113,2.08333333333333,1,1,82.639125,1.83333333333333,1,0
74,10,"B",82.639125,2.08333333333333,0,1,66.1113,2.08333333333333,1,1
74,11,"A",49.583475,2.08333333333333,1,0,66.1113,1.83333333333333,1,1
74,12,"B",82.639125,2.08333333333333,0,1,49.583475,2.41666666666667,1,1
74,13,"A",49.583475,2.08333333333333,1,0,49.583475,1.83333333333333,0,1
75,1,"A",88.1484,1.75,0,0,88.1484,2,2,1
75,2,"B",70.51872,1.75,1,1,70.51872,2.33333333333333,2,0
75,3,"B",70.51872,2,0,1,70.51872,2.33333333333333,2,0
75,4,"B",70.51872,2.33333333333333,2,0,88.1484,1.75,0,0
75,5,"B",79.33356,2.33333333333333,0,1,70.51872,1.75,1,1
75,6,"A",79.33356,2,1,0,70.51872,1.75,1,1
75,7,"B",70.51872,2.33333333333333,2,0,79.33356,2,1,0
75,8,"A",88.1484,1.75,0,0,79.33356,2,1,0
75,9,"A",70.51872,1.75,1,1,70.51872,2,0,1
75,10,"B",88.1484,2.33333333333333,1,1,88.1484,2,2,1
75,11,"A",79.33356,1.75,2,1,79.33356,2.33333333333333,0,1
75,12,"A",79.33356,2.33333333333333,0,1,88.1484,2,2,1
75,13,"A",70.51872,2,0,1,79.33356,1.75,2,1
76,1,"A",84.842835,2.5,0,2,92.55582,2.75,1,2
76,2,"B",92.55582,2.5,0,1,77.12985,2.5,1,1
76,3,"B",92.55582,2.91666666666667,0,1,84.842835,2.91666666666667,1,1
76,4,"B",92.55582,2.75,1,2,84.842835,2.91666666666667,1,1
76,5,"A",84.842835,2.75,0,1,92.55582,2.5,0,1
76,6,"B",77.12985,2.91666666666667,0,2,84.842835,2.5,0,2
76,7,"A",92.55582,2.91666666666667,0,1,77.12985,2.91666666666667,0,2
76,9,"A",77.12985,2.91666666666667,0,2,92.55582,2.75,1,2
76,10,"A",92.55582,2.5,0,1,84.842835,2.91666666666667,1,1
76,11,"A",77.12985,2.5,1,1,77.12985,2.75,0,1
77,1,"B",59.50017,2.86666666666667,1,2,59.50017,2.61666666666667,1,1
77,2,"B",59.50017,2.61666666666667,1,1,59.50017,2.28333333333333,2,1
77,3,"A",71.400204,2.28333333333333,1,2,71.400204,2.86666666666667,2,1
77,4,"B",71.400204,2.28333333333333,1,2,83.300238,2.28333333333333,1,1
77,5,"A",59.50017,2.61666666666667,1,1,83.300238,2.28333333333333,1,1
77,6,"B",83.300238,2.61666666666667,2,2,59.50017,2.86666666666667,1,2
77,7,"B",83.300238,2.61666666666667,2,2,83.300238,2.86666666666667,1,1
77,8,"B",83.300238,2.86666666666667,1,1,71.400204,2.86666666666667,2,1
77,9,"B",71.400204,2.61666666666667,1,1,83.300238,2.28333333333333,1,1
77,10,"B",71.400204,2.61666666666667,1,1,71.400204,2.28333333333333,1,2
77,11,"B",59.50017,2.86666666666667,1,2,71.400204,2.61666666666667,1,1
77,12,"A",59.50017,2.86666666666667,1,2,83.300238,2.86666666666667,1,1
77,13,"A",71.400204,2.86666666666667,2,1,59.50017,2.86666666666667,1,2
78,1,"A",74.3752125,2.66666666666667,1,2,89.250255,2.91666666666667,2,2
78,2,"B",89.250255,2.91666666666667,2,2,89.250255,3.25,1,1
78,3,"A",89.250255,2.66666666666667,1,1,74.3752125,3.25,2,1
78,4,"A",89.250255,2.66666666666667,1,1,59.50017,3.25,1,2
78,5,"A",59.50017,2.91666666666667,1,1,74.3752125,2.66666666666667,1,2
78,6,"B",59.50017,2.66666666666667,2,1,89.250255,2.66666666666667,1,1
78,7,"A",89.250255,3.25,1,1,59.50017,2.66666666666667,2,1
78,8,"A",59.50017,3.25,1,2,89.250255,3.25,1,1
78,9,"B",89.250255,2.66666666666667,1,1,59.50017,2.91666666666667,1,1
78,10,"A",74.3752125,2.91666666666667,1,1,74.3752125,2.66666666666667,1,2
78,11,"A",74.3752125,2.66666666666667,1,2,89.250255,3.25,1,1
78,12,"A",74.3752125,2.66666666666667,1,2,59.50017,3.25,1,2
78,13,"A",74.3752125,2.91666666666667,1,1,89.250255,2.66666666666667,1,1
78,14,"B",89.250255,2.91666666666667,2,2,74.3752125,3.25,2,1
78,15,"B",74.3752125,2.66666666666667,1,2,89.250255,2.66666666666667,1,1
79,1,"B",71.620575,2.58333333333333,2,2,63.3566625,2.25,2,1
79,2,"B",71.620575,2.58333333333333,2,2,71.620575,2.25,3,1
79,3,"A",71.620575,2.83333333333333,2,1,63.3566625,2.83333333333333,3,2
79,4,"A",71.620575,2.58333333333333,2,2,63.3566625,2.83333333333333,3,2
79,5,"A",55.09275,2.58333333333333,3,1,55.09275,2.25,2,2
79,6,"A",55.09275,2.58333333333333,3,1,71.620575,2.83333333333333,2,1
79,7,"B",55.09275,2.25,2,2,71.620575,2.25,3,1
79,8,"A",55.09275,2.83333333333333,2,1,63.3566625,2.58333333333333,2,1
79,9,"B",71.620575,2.25,3,1,55.09275,2.58333333333333,3,1
79,10,"B",71.620575,2.83333333333333,2,1,71.620575,2.25,3,1
79,11,"A",71.620575,2.25,3,1,55.09275,2.83333333333333,2,1
79,12,"A",63.3566625,2.58333333333333,2,1,55.09275,2.25,2,2
79,13,"B",55.09275,2.25,2,2,71.620575,2.83333333333333,2,1
79,14,"B",55.09275,2.58333333333333,3,1,63.3566625,2.25,2,1
80,1,"B",66.1113,3.5,1,1,66.1113,2.75,0,1
80,2,"B",88.1484,2.75,1,0,44.0742,3.16666666666667,1,1
80,3,"A",66.1113,3.16666666666667,1,0,88.1484,2.75,1,0
80,4,"B",88.1484,2.75,1,0,66.1113,3.5,1,1
80,5,"B",66.1113,2.75,0,1,44.0742,3.5,0,0
80,6,"A",66.1113,3.16666666666667,1,0,88.1484,3.16666666666667,0,1
80,7,"A",66.1113,2.75,0,1,66.1113,3.16666666666667,1,0
80,8,"B",88.1484,3.16666666666667,0,1,44.0742,2.75,1,1
80,9,"A",44.0742,3.16666666666667,1,1,44.0742,3.5,0,0
80,10,"A",88.1484,3.16666666666667,0,1,88.1484,2.75,1,0
80,11,"A",66.1113,3.5,1,1,88.1484,3.16666666666667,0,1
81,1,"A",137.731875,1.53333333333333,0,0,206.5978125,1.53333333333333,0,1
81,2,"B",275.46375,1.36666666666667,0,0,137.731875,1.36666666666667,0,1
81,3,"A",137.731875,1.36666666666667,0,1,206.5978125,1.78333333333333,0,0
81,4,"B",206.5978125,1.53333333333333,0,1,137.731875,1.78333333333333,0,1
81,5,"B",275.46375,1.53333333333333,0,1,206.5978125,1.78333333333333,0,0
81,6,"A",206.5978125,1.53333333333333,0,1,275.46375,1.36666666666667,0,0
81,7,"A",137.731875,1.53333333333333,0,0,137.731875,1.36666666666667,0,1
81,8,"B",206.5978125,1.78333333333333,0,0,137.731875,1.78333333333333,0,1
81,9,"B",275.46375,1.36666666666667,0,0,206.5978125,1.78333333333333,0,0
81,10,"B",206.5978125,1.53333333333333,0,1,206.5978125,1.78333333333333,0,0
81,11,"A",137.731875,1.78333333333333,0,1,206.5978125,1.36666666666667,0,1
81,12,"B",206.5978125,1.78333333333333,0,0,206.5978125,1.36666666666667,0,1
82,1,"A",49.583475,1.5,1,1,49.583475,1.83333333333333,1,1
82,2,"A",33.05565,1.5,0,1,33.05565,1.83333333333333,1,0
82,3,"A",49.583475,1.66666666666667,0,0,49.583475,1.5,1,1
82,4,"B",66.1113,1.83333333333333,0,1,33.05565,1.83333333333333,1,0
82,5,"A",33.05565,1.83333333333333,1,0,49.583475,1.5,1,1
82,6,"B",33.05565,1.83333333333333,1,0,33.05565,1.66666666666667,1,1
82,7,"B",66.1113,1.83333333333333,0,1,49.583475,1.83333333333333,1,1
82,8,"B",66.1113,1.5,1,0,49.583475,1.83333333333333,1,1
82,9,"A",66.1113,1.66666666666667,1,1,66.1113,1.83333333333333,0,1
82,10,"A",33.05565,1.66666666666667,1,1,49.583475,1.66666666666667,0,0
82,11,"B",49.583475,1.66666666666667,0,0,33.05565,1.83333333333333,1,0
83,1,"B",44.0742,1,0,1,35.25936,1,0,1
83,2,"A",26.44452,1.16666666666667,0,1,35.25936,1,0,1
83,3,"A",35.25936,1.16666666666667,0,0,44.0742,1,0,1
83,4,"A",26.44452,1.33333333333333,0,1,44.0742,1.33333333333333,0,0
83,5,"A",35.25936,1.33333333333333,0,1,44.0742,1,0,1
83,6,"A",26.44452,1.33333333333333,0,1,35.25936,1,0,1
83,7,"B",35.25936,1,0,1,35.25936,1.16666666666667,0,0
83,8,"A",44.0742,1.33333333333333,0,0,44.0742,1,0,1
83,9,"B",44.0742,1.33333333333333,0,0,35.25936,1.33333333333333,0,1
83,10,"A",26.44452,1.16666666666667,0,1,35.25936,1.16666666666667,0,0
83,11,"B",35.25936,1.16666666666667,0,0,26.44452,1.33333333333333,0,1
84,1,"B",113.711436,2.33333333333333,1,1,94.75953,2.16666666666667,1,1
84,2,"A",132.663342,2.33333333333333,2,1,132.663342,1.91666666666667,1,2
84,3,"B",94.75953,2.33333333333333,1,2,94.75953,1.91666666666667,2,1
84,4,"B",132.663342,1.91666666666667,1,2,113.711436,2.16666666666667,2,2
84,5,"B",132.663342,2.33333333333333,2,1,94.75953,2.33333333333333,1,2
84,6,"B",132.663342,2.16666666666667,1,1,94.75953,2.33333333333333,1,2
84,7,"B",132.663342,2.16666666666667,1,1,113.711436,2.33333333333333,1,1
84,8,"A",94.75953,2.33333333333333,1,2,113.711436,2.33333333333333,1,1
84,9,"B",94.75953,2.16666666666667,1,1,94.75953,1.91666666666667,2,1
84,10,"A",113.711436,2.16666666666667,2,2,113.711436,2.33333333333333,1,1
84,11,"B",113.711436,1.91666666666667,1,1,94.75953,2.16666666666667,1,1
84,12,"B",113.711436,2.16666666666667,2,2,94.75953,2.33333333333333,1,2
84,13,"B",113.711436,1.91666666666667,1,1,94.75953,2.33333333333333,1,2
85,1,"B",89.250255,2.25,2,2,74.3752125,2.25,2,1
85,2,"B",74.3752125,2.08333333333333,3,2,59.50017,2.41666666666667,2,2
85,3,"A",59.50017,2.41666666666667,2,2,89.250255,2.25,2,2
85,4,"A",89.250255,2.41666666666667,3,1,89.250255,2.25,2,2
85,5,"B",74.3752125,2.25,2,1,59.50017,2.25,3,1
85,6,"A",59.50017,2.41666666666667,2,2,89.250255,2.41666666666667,3,1
85,7,"B",59.50017,2.41666666666667,2,2,74.3752125,2.25,2,1
85,8,"A",74.3752125,2.41666666666667,2,1,89.250255,2.08333333333333,2,1
85,9,"A",59.50017,2.41666666666667,2,2,89.250255,2.08333333333333,2,1
85,10,"B",89.250255,2.25,2,2,74.3752125,2.08333333333333,3,2
85,11,"B",74.3752125,2.08333333333333,3,2,89.250255,2.08333333333333,2,1
85,12,"B",89.250255,2.41666666666667,3,1,74.3752125,2.08333333333333,3,2
85,13,"B",74.3752125,2.41666666666667,2,1,59.50017,2.41666666666667,2,2
86,1,"A",110.1855,2.58333333333333,1,1,137.731875,2.83333333333333,2,1
86,2,"A",110.1855,2.25,2,1,137.731875,2.25,1,2
86,3,"A",165.27825,2.83333333333333,1,1,165.27825,2.58333333333333,2,2
86,4,"B",110.1855,2.83333333333333,1,2,137.731875,2.83333333333333,2,1
86,5,"A",110.1855,2.58333333333333,1,1,165.27825,2.25,1,1
86,6,"A",137.731875,2.83333333333333,2,1,137.731875,2.25,1,2
86,7,"B",165.27825,2.83333333333333,1,1,137.731875,2.83333333333333,2,1
86,8,"B",137.731875,2.58333333333333,1,1,110.1855,2.25,2,1
86,9,"B",165.27825,2.83333333333333,1,1,110.1855,2.83333333333333,1,2
86,10,"B",110.1855,2.83333333333333,1,2,165.27825,2.25,1,1
86,11,"B",137.731875,2.83333333333333,2,1,165.27825,2.25,1,1
86,12,"B",165.27825,2.25,1,1,110.1855,2.25,2,1
86,13,"A",165.27825,2.83333333333333,1,1,137.731875,2.25,1,2
86,14,"B",165.27825,2.25,1,1,137.731875,2.58333333333333,1,1
86,15,"A",110.1855,2.58333333333333,1,1,110.1855,2.25,2,1
87,1,"A",45.837168,1.91666666666667,1,0,51.566814,1.91666666666667,1,1
87,2,"B",45.837168,1.91666666666667,1,0,57.29646,1.91666666666667,0,1
87,3,"B",45.837168,1.66666666666667,1,1,51.566814,1.66666666666667,0,0
87,5,"A",57.29646,1.5,1,0,57.29646,1.91666666666667,0,1
87,6,"B",57.29646,1.5,1,0,45.837168,1.5,0,1
87,7,"A",57.29646,1.66666666666667,1,1,51.566814,1.91666666666667,1,1
87,8,"A",51.566814,1.66666666666667,0,0,57.29646,1.5,1,0
87,9,"A",45.837168,1.91666666666667,1,0,51.566814,1.5,1,1
87,10,"A",51.566814,1.66666666666667,0,0,45.837168,1.5,0,1
88,1,"A",88.1484,2.33333333333333,0,1,96.96324,2.33333333333333,1,2
88,2,"A",96.96324,1.91666666666667,0,1,88.1484,1.91666666666667,0,2
88,3,"B",105.77808,2.16666666666667,0,2,105.77808,2.33333333333333,0,1
88,4,"A",88.1484,2.16666666666667,1,1,105.77808,2.16666666666667,0,2
88,5,"A",105.77808,2.33333333333333,0,1,88.1484,2.16666666666667,1,1
88,6,"B",96.96324,2.33333333333333,1,2,105.77808,2.16666666666667,0,2
88,7,"A",88.1484,2.33333333333333,0,1,88.1484,1.91666666666667,0,2
88,8,"B",105.77808,1.91666666666667,1,1,88.1484,2.16666666666667,1,1
88,9,"B",105.77808,1.91666666666667,1,1,88.1484,1.91666666666667,0,2
88,10,"B",96.96324,2.16666666666667,0,1,88.1484,2.33333333333333,0,1
88,11,"B",105.77808,2.33333333333333,0,1,88.1484,1.91666666666667,0,2
88,12,"B",105.77808,1.91666666666667,1,1,105.77808,2.16666666666667,0,2
88,13,"A",105.77808,1.91666666666667,1,1,96.96324,2.33333333333333,1,2
88,14,"A",88.1484,1.91666666666667,0,2,96.96324,2.16666666666667,0,1
